Timeinterval Start Loc;Column1;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
03/01/2024 21:30;1704317400000;03/01/2024 21:45;87;kWh;0;8828;0;0;8828;8828
03/01/2024 21:45;1704318300000;03/01/2024 22:00;88;kWh;0;2336;0;0;2336;2336
03/01/2024 22:00;1704319200000;03/01/2024 22:15;89;kWh;0;19325;0;0;19325;19325
03/01/2024 22:15;1704320100000;03/01/2024 22:30;90;kWh;0;22595;0;0;22595;22595
03/01/2024 22:30;1704321000000;03/01/2024 22:45;91;kWh;0;7;0;0;7;7
03/01/2024 22:45;1704321900000;03/01/2024 23:00;92;kWh;-148;0;0;0;148;-148
03/01/2024 23:00;1704322800000;03/01/2024 23:15;93;kWh;-5576;893;0;0;6469;-4683
03/01/2024 23:15;1704323700000;03/01/2024 23:30;94;kWh;-475;1603;0;0;2078;1128
03/01/2024 23:30;1704324600000;03/01/2024 23:45;95;kWh;0;1184;0;0;1184;1184
03/01/2024 23:45;1704325500000;04/01/2024 00:00;96;kWh;0;0;0;0;0;0
04/01/2024 00:00;1704326400000;04/01/2024 00:15;1;kWh;-29;0;0;0;29;-29
04/01/2024 00:15;1704327300000;04/01/2024 00:30;2;kWh;-817;0;0;0;817;-817
04/01/2024 00:30;1704328200000;04/01/2024 00:45;3;kWh;-7720;0;0;0;7720;-7720
04/01/2024 00:45;1704329100000;04/01/2024 01:00;4;kWh;-26349;0;0;0;26349;-26349
04/01/2024 01:00;1704330000000;04/01/2024 01:15;5;kWh;-11013;0;0;0;11013;-11013
04/01/2024 01:15;1704330900000;04/01/2024 01:30;6;kWh;-10077;0;0;0;10077;-10077
04/01/2024 01:30;1704331800000;04/01/2024 01:45;7;kWh;-16331;0;0;0;16331;-16331
04/01/2024 01:45;1704332700000;04/01/2024 02:00;8;kWh;-19908;0;0;0;19908;-19908
04/01/2024 02:00;1704333600000;04/01/2024 02:15;9;kWh;-19849;0;0;0;19849;-19849
04/01/2024 02:15;1704334500000;04/01/2024 02:30;10;kWh;-11248;0;0;0;11248;-11248
04/01/2024 02:30;1704335400000;04/01/2024 02:45;11;kWh;-10708;0;0;0;10708;-10708
04/01/2024 02:45;1704336300000;04/01/2024 03:00;12;kWh;-8471;0;0;0;8471;-8471
04/01/2024 03:00;1704337200000;04/01/2024 03:15;13;kWh;-2071;0;0;0;2071;-2071
04/01/2024 03:15;1704338100000;04/01/2024 03:30;14;kWh;-16473;0;0;0;16473;-16473
04/01/2024 03:30;1704339000000;04/01/2024 03:45;15;kWh;-8058;0;0;0;8058;-8058
04/01/2024 03:45;1704339900000;04/01/2024 04:00;16;kWh;0;0;0;0;0;0
04/01/2024 04:00;1704340800000;04/01/2024 04:15;17;kWh;0;0;0;0;0;0
04/01/2024 04:15;1704341700000;04/01/2024 04:30;18;kWh;0;0;0;0;0;0
04/01/2024 04:30;1704342600000;04/01/2024 04:45;19;kWh;-789;0;0;0;789;-789
04/01/2024 04:45;1704343500000;04/01/2024 05:00;20;kWh;0;0;0;0;0;0
04/01/2024 05:00;1704344400000;04/01/2024 05:15;21;kWh;0;7687;0;0;7687;7687
04/01/2024 05:15;1704345300000;04/01/2024 05:30;22;kWh;0;1493;0;0;1493;1493
04/01/2024 05:30;1704346200000;04/01/2024 05:45;23;kWh;0;13108;0;0;13108;13108
04/01/2024 05:45;1704347100000;04/01/2024 06:00;24;kWh;0;34502;0;0;34502;34502
04/01/2024 06:00;1704348000000;04/01/2024 06:15;25;kWh;-4157;4663;0;0;8820;506
04/01/2024 06:15;1704348900000;04/01/2024 06:30;26;kWh;0;7066;0;0;7066;7066
04/01/2024 06:30;1704349800000;04/01/2024 06:45;27;kWh;0;5259;0;0;5259;5259
04/01/2024 06:45;1704350700000;04/01/2024 07:00;28;kWh;0;0;0;0;0;0
04/01/2024 07:00;1704351600000;04/01/2024 07:15;29;kWh;-17145;0;0;0;17145;-17145
04/01/2024 07:15;1704352500000;04/01/2024 07:30;30;kWh;-26985;0;0;0;26985;-26985
04/01/2024 07:30;1704353400000;04/01/2024 07:45;31;kWh;-26581;0;0;0;26581;-26581
04/01/2024 07:45;1704354300000;04/01/2024 08:00;32;kWh;-1882;0;0;0;1882;-1882
04/01/2024 08:00;1704355200000;04/01/2024 08:15;33;kWh;-14430;0;0;0;14430;-14430
04/01/2024 08:15;1704356100000;04/01/2024 08:30;34;kWh;-15;0;0;0;15;-15
04/01/2024 08:30;1704357000000;04/01/2024 08:45;35;kWh;0;0;0;0;0;0
04/01/2024 08:45;1704357900000;04/01/2024 09:00;36;kWh;-9029;0;0;0;9029;-9029
04/01/2024 09:00;1704358800000;04/01/2024 09:15;37;kWh;-3291;0;0;0;3291;-3291
04/01/2024 09:15;1704359700000;04/01/2024 09:30;38;kWh;-8398;0;0;0;8398;-8398
04/01/2024 09:30;1704360600000;04/01/2024 09:45;39;kWh;-20285;0;0;0;20285;-20285
04/01/2024 09:45;1704361500000;04/01/2024 10:00;40;kWh;-30246;0;0;0;30246;-30246
04/01/2024 10:00;1704362400000;04/01/2024 10:15;41;kWh;-1512;21659;0;0;23171;20147
04/01/2024 10:15;1704363300000;04/01/2024 10:30;42;kWh;0;43241;0;0;43241;43241
04/01/2024 10:30;1704364200000;04/01/2024 10:45;43;kWh;0;44052;0;0;44052;44052
04/01/2024 10:45;1704365100000;04/01/2024 11:00;44;kWh;0;47745;0;0;47745;47745
04/01/2024 11:00;1704366000000;04/01/2024 11:15;45;kWh;0;34512;0;0;34512;34512
04/01/2024 11:15;1704366900000;04/01/2024 11:30;46;kWh;0;1562;0;0;1562;1562
04/01/2024 11:30;1704367800000;04/01/2024 11:45;47;kWh;0;0;0;0;0;0
04/01/2024 11:45;1704368700000;04/01/2024 12:00;48;kWh;-631;1100;0;0;1731;469
04/01/2024 12:00;1704369600000;04/01/2024 12:15;49;kWh;-2941;0;0;0;2941;-2941
04/01/2024 12:15;1704370500000;04/01/2024 12:30;50;kWh;-1017;0;0;0;1017;-1017
04/01/2024 12:30;1704371400000;04/01/2024 12:45;51;kWh;-4641;0;0;0;4641;-4641
04/01/2024 12:45;1704372300000;04/01/2024 13:00;52;kWh;-687;0;0;0;687;-687
04/01/2024 13:00;1704373200000;04/01/2024 13:15;53;kWh;-303;3548;0;0;3851;3245
04/01/2024 13:15;1704374100000;04/01/2024 13:30;54;kWh;0;18448;0;0;18448;18448
04/01/2024 13:30;1704375000000;04/01/2024 13:45;55;kWh;0;10675;0;0;10675;10675
04/01/2024 13:45;1704375900000;04/01/2024 14:00;56;kWh;0;0;0;0;0;0
04/01/2024 14:00;1704376800000;04/01/2024 14:15;57;kWh;0;14439;0;0;14439;14439
04/01/2024 14:15;1704377700000;04/01/2024 14:30;58;kWh;0;10693;0;0;10693;10693
04/01/2024 14:30;1704378600000;04/01/2024 14:45;59;kWh;-986;315;0;0;1301;-671
04/01/2024 14:45;1704379500000;04/01/2024 15:00;60;kWh;-6040;0;0;0;6040;-6040
04/01/2024 15:00;1704380400000;04/01/2024 15:15;61;kWh;-3697;0;0;0;3697;-3697
04/01/2024 15:15;1704381300000;04/01/2024 15:30;62;kWh;-17156;0;0;0;17156;-17156
04/01/2024 15:30;1704382200000;04/01/2024 15:45;63;kWh;-167;0;0;0;167;-167
04/01/2024 15:45;1704383100000;04/01/2024 16:00;64;kWh;0;0;0;0;0;0
04/01/2024 16:00;1704384000000;04/01/2024 16:15;65;kWh;-27602;0;0;0;27602;-27602
04/01/2024 16:15;1704384900000;04/01/2024 16:30;66;kWh;-6176;0;0;0;6176;-6176
04/01/2024 16:30;1704385800000;04/01/2024 16:45;67;kWh;-4;1276;0;0;1280;1272
04/01/2024 16:45;1704386700000;04/01/2024 17:00;68;kWh;0;39648;0;0;39648;39648
04/01/2024 17:00;1704387600000;04/01/2024 17:15;69;kWh;0;39125;0;0;39125;39125
04/01/2024 17:15;1704388500000;04/01/2024 17:30;70;kWh;0;0;0;0;0;0
04/01/2024 17:30;1704389400000;04/01/2024 17:45;71;kWh;0;2317;0;0;2317;2317
04/01/2024 17:45;1704390300000;04/01/2024 18:00;72;kWh;0;0;0;0;0;0
04/01/2024 18:00;1704391200000;04/01/2024 18:15;73;kWh;0;0;0;0;0;0
04/01/2024 18:15;1704392100000;04/01/2024 18:30;74;kWh;0;0;0;0;0;0
04/01/2024 18:30;1704393000000;04/01/2024 18:45;75;kWh;0;213;0;0;213;213
04/01/2024 18:45;1704393900000;04/01/2024 19:00;76;kWh;0;17673;0;0;17673;17673
04/01/2024 19:00;1704394800000;04/01/2024 19:15;77;kWh;0;13328;0;0;13328;13328
04/01/2024 19:15;1704395700000;04/01/2024 19:30;78;kWh;0;29453;0;0;29453;29453
04/01/2024 19:30;1704396600000;04/01/2024 19:45;79;kWh;-36;2867;0;0;2903;2831
04/01/2024 19:45;1704397500000;04/01/2024 20:00;80;kWh;-17663;0;0;0;17663;-17663
04/01/2024 20:00;1704398400000;04/01/2024 20:15;81;kWh;-22769;11511;0;0;34280;-11258
04/01/2024 20:15;1704399300000;04/01/2024 20:30;82;kWh;0;8236;0;0;8236;8236
04/01/2024 20:30;1704400200000;04/01/2024 20:45;83;kWh;-316;2288;0;0;2604;1972
04/01/2024 20:45;1704401100000;04/01/2024 21:00;84;kWh;-28961;2;0;0;28963;-28959
04/01/2024 21:00;1704402000000;04/01/2024 21:15;85;kWh;-7040;0;0;0;7040;-7040
04/01/2024 21:15;1704402900000;04/01/2024 21:30;86;kWh;0;717;0;0;717;717
04/01/2024 21:30;1704403800000;04/01/2024 21:45;87;kWh;-6398;0;0;0;6398;-6398
04/01/2024 21:45;1704404700000;04/01/2024 22:00;88;kWh;-13989;0;0;0;13989;-13989
04/01/2024 22:00;1704405600000;04/01/2024 22:15;89;kWh;-337;16967;0;0;17304;16630
04/01/2024 22:15;1704406500000;04/01/2024 22:30;90;kWh;-1241;10867;0;0;12108;9626
04/01/2024 22:30;1704407400000;04/01/2024 22:45;91;kWh;-1407;0;0;0;1407;-1407
04/01/2024 22:45;1704408300000;04/01/2024 23:00;92;kWh;0;3836;0;0;3836;3836
04/01/2024 23:00;1704409200000;04/01/2024 23:15;93;kWh;-18497;0;0;0;18497;-18497
04/01/2024 23:15;1704410100000;04/01/2024 23:30;94;kWh;-12723;0;0;0;12723;-12723
04/01/2024 23:30;1704411000000;04/01/2024 23:45;95;kWh;-1642;0;0;0;1642;-1642
04/01/2024 23:45;1704411900000;05/01/2024 00:00;96;kWh;-34700;0;0;0;34700;-34700
05/01/2024 00:00;1704412800000;05/01/2024 00:15;1;kWh;-2007;24231;0;0;26238;22224
05/01/2024 00:15;1704413700000;05/01/2024 00:30;2;kWh;0;40049;0;0;40049;40049
05/01/2024 00:30;1704414600000;05/01/2024 00:45;3;kWh;0;9453;0;0;9453;9453
05/01/2024 00:45;1704415500000;05/01/2024 01:00;4;kWh;-604;96;0;0;700;-508
05/01/2024 01:00;1704416400000;05/01/2024 01:15;5;kWh;-735;0;0;0;735;-735
05/01/2024 01:15;1704417300000;05/01/2024 01:30;6;kWh;-4295;0;0;0;4295;-4295
05/01/2024 01:30;1704418200000;05/01/2024 01:45;7;kWh;-19695;0;0;0;19695;-19695
05/01/2024 01:45;1704419100000;05/01/2024 02:00;8;kWh;-22300;0;0;0;22300;-22300
05/01/2024 02:00;1704420000000;05/01/2024 02:15;9;kWh;-6133;0;0;0;6133;-6133
05/01/2024 02:15;1704420900000;05/01/2024 02:30;10;kWh;-5627;0;0;0;5627;-5627
05/01/2024 02:30;1704421800000;05/01/2024 02:45;11;kWh;-7382;0;0;0;7382;-7382
05/01/2024 02:45;1704422700000;05/01/2024 03:00;12;kWh;-32086;0;0;0;32086;-32086
05/01/2024 03:00;1704423600000;05/01/2024 03:15;13;kWh;-5766;1574;0;0;7340;-4192
05/01/2024 03:15;1704424500000;05/01/2024 03:30;14;kWh;0;5210;0;0;5210;5210
05/01/2024 03:30;1704425400000;05/01/2024 03:45;15;kWh;-9;191;0;0;200;182
05/01/2024 03:45;1704426300000;05/01/2024 04:00;16;kWh;-15521;0;0;0;15521;-15521
05/01/2024 04:00;1704427200000;05/01/2024 04:15;17;kWh;-9227;0;0;0;9227;-9227
05/01/2024 04:15;1704428100000;05/01/2024 04:30;18;kWh;-372;0;0;0;372;-372
05/01/2024 04:30;1704429000000;05/01/2024 04:45;19;kWh;0;0;0;0;0;0
05/01/2024 04:45;1704429900000;05/01/2024 05:00;20;kWh;0;0;0;0;0;0
05/01/2024 05:00;1704430800000;05/01/2024 05:15;21;kWh;-8771;0;0;0;8771;-8771
05/01/2024 05:15;1704431700000;05/01/2024 05:30;22;kWh;-28890;0;0;0;28890;-28890
05/01/2024 05:30;1704432600000;05/01/2024 05:45;23;kWh;-30750;0;0;0;30750;-30750
05/01/2024 05:45;1704433500000;05/01/2024 06:00;24;kWh;-7972;0;0;0;7972;-7972
05/01/2024 06:00;1704434400000;05/01/2024 06:15;25;kWh;-31023;0;0;0;31023;-31023
05/01/2024 06:15;1704435300000;05/01/2024 06:30;26;kWh;-13429;0;0;0;13429;-13429
05/01/2024 06:30;1704436200000;05/01/2024 06:45;27;kWh;-1512;2342;0;0;3854;830
05/01/2024 06:45;1704437100000;05/01/2024 07:00;28;kWh;0;28621;0;0;28621;28621
05/01/2024 07:00;1704438000000;05/01/2024 07:15;29;kWh;0;6103;0;0;6103;6103
05/01/2024 07:15;1704438900000;05/01/2024 07:30;30;kWh;0;3484;0;0;3484;3484
05/01/2024 07:30;1704439800000;05/01/2024 07:45;31;kWh;0;0;0;0;0;0
05/01/2024 07:45;1704440700000;05/01/2024 08:00;32;kWh;0;0;0;0;0;0
05/01/2024 08:00;1704441600000;05/01/2024 08:15;33;kWh;-12908;0;0;0;12908;-12908
05/01/2024 08:15;1704442500000;05/01/2024 08:30;34;kWh;-5237;0;0;0;5237;-5237
05/01/2024 08:30;1704443400000;05/01/2024 08:45;35;kWh;-215;0;0;0;215;-215
05/01/2024 08:45;1704444300000;05/01/2024 09:00;36;kWh;0;10;0;0;10;10
05/01/2024 09:00;1704445200000;05/01/2024 09:15;37;kWh;0;43208;0;0;43208;43208
05/01/2024 09:15;1704446100000;05/01/2024 09:30;38;kWh;0;11112;0;0;11112;11112
05/01/2024 09:30;1704447000000;05/01/2024 09:45;39;kWh;0;12992;0;0;12992;12992
05/01/2024 09:45;1704447900000;05/01/2024 10:00;40;kWh;0;14003;0;0;14003;14003
05/01/2024 10:00;1704448800000;05/01/2024 10:15;41;kWh;0;8425;0;0;8425;8425
05/01/2024 10:15;1704449700000;05/01/2024 10:30;42;kWh;0;12512;0;0;12512;12512
05/01/2024 10:30;1704450600000;05/01/2024 10:45;43;kWh;0;37462;0;0;37462;37462
05/01/2024 10:45;1704451500000;05/01/2024 11:00;44;kWh;0;36207;0;0;36207;36207
05/01/2024 11:00;1704452400000;05/01/2024 11:15;45;kWh;0;6087;0;0;6087;6087
05/01/2024 11:15;1704453300000;05/01/2024 11:30;46;kWh;0;2171;0;0;2171;2171
05/01/2024 11:30;1704454200000;05/01/2024 11:45;47;kWh;0;22615;0;0;22615;22615
05/01/2024 11:45;1704455100000;05/01/2024 12:00;48;kWh;0;34952;0;0;34952;34952
05/01/2024 12:00;1704456000000;05/01/2024 12:15;49;kWh;0;41824;0;0;41824;41824
05/01/2024 12:15;1704456900000;05/01/2024 12:30;50;kWh;0;45380;0;0;45380;45380
05/01/2024 12:30;1704457800000;05/01/2024 12:45;51;kWh;0;57912;0;0;57912;57912
05/01/2024 12:45;1704458700000;05/01/2024 13:00;52;kWh;0;46164;0;0;46164;46164
05/01/2024 13:00;1704459600000;05/01/2024 13:15;53;kWh;-6644;4776;0;0;11420;-1868
05/01/2024 13:15;1704460500000;05/01/2024 13:30;54;kWh;-553;354;0;0;907;-199
05/01/2024 13:30;1704461400000;05/01/2024 13:45;55;kWh;0;15693;0;0;15693;15693
05/01/2024 13:45;1704462300000;05/01/2024 14:00;56;kWh;0;17293;0;0;17293;17293
05/01/2024 14:00;1704463200000;05/01/2024 14:15;57;kWh;0;14215;0;0;14215;14215
05/01/2024 14:15;1704464100000;05/01/2024 14:30;58;kWh;0;7182;0;0;7182;7182
05/01/2024 14:30;1704465000000;05/01/2024 14:45;59;kWh;0;22564;0;0;22564;22564
05/01/2024 14:45;1704465900000;05/01/2024 15:00;60;kWh;0;33689;0;0;33689;33689
05/01/2024 15:00;1704466800000;05/01/2024 15:15;61;kWh;0;12153;0;0;12153;12153
05/01/2024 15:15;1704467700000;05/01/2024 15:30;62;kWh;0;47612;0;0;47612;47612
05/01/2024 15:30;1704468600000;05/01/2024 15:45;63;kWh;0;27182;0;0;27182;27182
05/01/2024 15:45;1704469500000;05/01/2024 16:00;64;kWh;0;20637;0;0;20637;20637
05/01/2024 16:00;1704470400000;05/01/2024 16:15;65;kWh;0;2068;0;0;2068;2068
05/01/2024 16:15;1704471300000;05/01/2024 16:30;66;kWh;0;2257;0;0;2257;2257
05/01/2024 16:30;1704472200000;05/01/2024 16:45;67;kWh;0;631;0;0;631;631
05/01/2024 16:45;1704473100000;05/01/2024 17:00;68;kWh;0;0;0;0;0;0
05/01/2024 17:00;1704474000000;05/01/2024 17:15;69;kWh;-156;0;0;0;156;-156
05/01/2024 17:15;1704474900000;05/01/2024 17:30;70;kWh;-8;0;0;0;8;-8
05/01/2024 17:30;1704475800000;05/01/2024 17:45;71;kWh;-28506;0;0;0;28506;-28506
05/01/2024 17:45;1704476700000;05/01/2024 18:00;72;kWh;-877;0;0;0;877;-877
05/01/2024 18:00;1704477600000;05/01/2024 18:15;73;kWh;0;996;0;0;996;996
05/01/2024 18:15;1704478500000;05/01/2024 18:30;74;kWh;0;2248;0;0;2248;2248
05/01/2024 18:30;1704479400000;05/01/2024 18:45;75;kWh;0;29348;0;0;29348;29348
05/01/2024 18:45;1704480300000;05/01/2024 19:00;76;kWh;0;24237;0;0;24237;24237
05/01/2024 19:00;1704481200000;05/01/2024 19:15;77;kWh;0;35427;0;0;35427;35427
05/01/2024 19:15;1704482100000;05/01/2024 19:30;78;kWh;0;40551;0;0;40551;40551
05/01/2024 19:30;1704483000000;05/01/2024 19:45;79;kWh;0;41391;0;0;41391;41391
05/01/2024 19:45;1704483900000;05/01/2024 20:00;80;kWh;0;12065;0;0;12065;12065
05/01/2024 20:00;1704484800000;05/01/2024 20:15;81;kWh;-1181;492;0;0;1673;-689
05/01/2024 20:15;1704485700000;05/01/2024 20:30;82;kWh;-442;0;0;0;442;-442
05/01/2024 20:30;1704486600000;05/01/2024 20:45;83;kWh;0;1696;0;0;1696;1696
05/01/2024 20:45;1704487500000;05/01/2024 21:00;84;kWh;0;0;0;0;0;0
05/01/2024 21:00;1704488400000;05/01/2024 21:15;85;kWh;-912;2;0;0;914;-910
05/01/2024 21:15;1704489300000;05/01/2024 21:30;86;kWh;0;953;0;0;953;953
05/01/2024 21:30;1704490200000;05/01/2024 21:45;87;kWh;0;23;0;0;23;23
05/01/2024 21:45;1704491100000;05/01/2024 22:00;88;kWh;0;0;0;0;0;0
05/01/2024 22:00;1704492000000;05/01/2024 22:15;89;kWh;0;26343;0;0;26343;26343
05/01/2024 22:15;1704492900000;05/01/2024 22:30;90;kWh;0;42829;0;0;42829;42829
05/01/2024 22:30;1704493800000;05/01/2024 22:45;91;kWh;0;32177;0;0;32177;32177
05/01/2024 22:45;1704494700000;05/01/2024 23:00;92;kWh;0;3121;0;0;3121;3121
05/01/2024 23:00;1704495600000;05/01/2024 23:15;93;kWh;0;14842;0;0;14842;14842
05/01/2024 23:15;1704496500000;05/01/2024 23:30;94;kWh;0;4077;0;0;4077;4077
05/01/2024 23:30;1704497400000;05/01/2024 23:45;95;kWh;0;0;0;0;0;0
05/01/2024 23:45;1704498300000;06/01/2024 00:00;96;kWh;-233;0;0;0;233;-233
06/01/2024 00:00;1704499200000;06/01/2024 00:15;1;kWh;-423;23717;0;0;24140;23294
06/01/2024 00:15;1704500100000;06/01/2024 00:30;2;kWh;0;41089;0;0;41089;41089
06/01/2024 00:30;1704501000000;06/01/2024 00:45;3;kWh;0;47945;0;0;47945;47945
06/01/2024 00:45;1704501900000;06/01/2024 01:00;4;kWh;0;39224;0;0;39224;39224
06/01/2024 01:00;1704502800000;06/01/2024 01:15;5;kWh;0;14275;0;0;14275;14275
06/01/2024 01:15;1704503700000;06/01/2024 01:30;6;kWh;0;31957;0;0;31957;31957
06/01/2024 01:30;1704504600000;06/01/2024 01:45;7;kWh;0;2171;0;0;2171;2171
06/01/2024 01:45;1704505500000;06/01/2024 02:00;8;kWh;0;0;0;0;0;0
06/01/2024 02:00;1704506400000;06/01/2024 02:15;9;kWh;0;51172;0;0;51172;51172
06/01/2024 02:15;1704507300000;06/01/2024 02:30;10;kWh;0;14362;0;0;14362;14362
06/01/2024 02:30;1704508200000;06/01/2024 02:45;11;kWh;0;16645;0;0;16645;16645
06/01/2024 02:45;1704509100000;06/01/2024 03:00;12;kWh;0;5605;0;0;5605;5605
06/01/2024 03:00;1704510000000;06/01/2024 03:15;13;kWh;0;19386;0;0;19386;19386
06/01/2024 03:15;1704510900000;06/01/2024 03:30;14;kWh;0;5470;0;0;5470;5470
06/01/2024 03:30;1704511800000;06/01/2024 03:45;15;kWh;0;38;0;0;38;38
06/01/2024 03:45;1704512700000;06/01/2024 04:00;16;kWh;-512;0;0;0;512;-512
06/01/2024 04:00;1704513600000;06/01/2024 04:15;17;kWh;-300;0;0;0;300;-300
06/01/2024 04:15;1704514500000;06/01/2024 04:30;18;kWh;0;469;0;0;469;469
06/01/2024 04:30;1704515400000;06/01/2024 04:45;19;kWh;0;5349;0;0;5349;5349
06/01/2024 04:45;1704516300000;06/01/2024 05:00;20;kWh;0;10044;0;0;10044;10044
06/01/2024 05:00;1704517200000;06/01/2024 05:15;21;kWh;0;7580;0;0;7580;7580
06/01/2024 05:15;1704518100000;06/01/2024 05:30;22;kWh;0;16618;0;0;16618;16618
06/01/2024 05:30;1704519000000;06/01/2024 05:45;23;kWh;0;8373;0;0;8373;8373
06/01/2024 05:45;1704519900000;06/01/2024 06:00;24;kWh;0;295;0;0;295;295
06/01/2024 06:00;1704520800000;06/01/2024 06:15;25;kWh;0;3706;0;0;3706;3706
06/01/2024 06:15;1704521700000;06/01/2024 06:30;26;kWh;0;5139;0;0;5139;5139
06/01/2024 06:30;1704522600000;06/01/2024 06:45;27;kWh;0;0;0;0;0;0
06/01/2024 06:45;1704523500000;06/01/2024 07:00;28;kWh;0;0;0;0;0;0
06/01/2024 07:00;1704524400000;06/01/2024 07:15;29;kWh;0;0;0;0;0;0
06/01/2024 07:15;1704525300000;06/01/2024 07:30;30;kWh;0;0;0;0;0;0
06/01/2024 07:30;1704526200000;06/01/2024 07:45;31;kWh;0;0;0;0;0;0
06/01/2024 07:45;1704527100000;06/01/2024 08:00;32;kWh;0;0;0;0;0;0
06/01/2024 08:00;1704528000000;06/01/2024 08:15;33;kWh;0;0;0;0;0;0
06/01/2024 08:15;1704528900000;06/01/2024 08:30;34;kWh;-11763;0;0;0;11763;-11763
06/01/2024 08:30;1704529800000;06/01/2024 08:45;35;kWh;-5035;0;0;0;5035;-5035
06/01/2024 08:45;1704530700000;06/01/2024 09:00;36;kWh;-5840;0;0;0;5840;-5840
06/01/2024 09:00;1704531600000;06/01/2024 09:15;37;kWh;-6638;0;0;0;6638;-6638
06/01/2024 09:15;1704532500000;06/01/2024 09:30;38;kWh;-3112;0;0;0;3112;-3112
06/01/2024 09:30;1704533400000;06/01/2024 09:45;39;kWh;0;649;0;0;649;649
06/01/2024 09:45;1704534300000;06/01/2024 10:00;40;kWh;0;2426;0;0;2426;2426
06/01/2024 10:00;1704535200000;06/01/2024 10:15;41;kWh;0;24710;0;0;24710;24710
06/01/2024 10:15;1704536100000;06/01/2024 10:30;42;kWh;0;32438;0;0;32438;32438
06/01/2024 10:30;1704537000000;06/01/2024 10:45;43;kWh;0;33241;0;0;33241;33241
06/01/2024 10:45;1704537900000;06/01/2024 11:00;44;kWh;0;31413;0;0;31413;31413
06/01/2024 11:00;1704538800000;06/01/2024 11:15;45;kWh;-1743;72;0;0;1815;-1671
06/01/2024 11:15;1704539700000;06/01/2024 11:30;46;kWh;0;1068;0;0;1068;1068
06/01/2024 11:30;1704540600000;06/01/2024 11:45;47;kWh;0;16511;0;0;16511;16511
06/01/2024 11:45;1704541500000;06/01/2024 12:00;48;kWh;0;24947;0;0;24947;24947
06/01/2024 12:00;1704542400000;06/01/2024 12:15;49;kWh;0;19690;0;0;19690;19690
06/01/2024 12:15;1704543300000;06/01/2024 12:30;50;kWh;0;32779;0;0;32779;32779
06/01/2024 12:30;1704544200000;06/01/2024 12:45;51;kWh;0;39140;0;0;39140;39140
06/01/2024 12:45;1704545100000;06/01/2024 13:00;52;kWh;0;22021;0;0;22021;22021
06/01/2024 13:00;1704546000000;06/01/2024 13:15;53;kWh;0;9731;0;0;9731;9731
06/01/2024 13:15;1704546900000;06/01/2024 13:30;54;kWh;0;7285;0;0;7285;7285
06/01/2024 13:30;1704547800000;06/01/2024 13:45;55;kWh;0;12830;0;0;12830;12830
06/01/2024 13:45;1704548700000;06/01/2024 14:00;56;kWh;-2423;0;0;0;2423;-2423
06/01/2024 14:00;1704549600000;06/01/2024 14:15;57;kWh;-9748;0;0;0;9748;-9748
06/01/2024 14:15;1704550500000;06/01/2024 14:30;58;kWh;-1672;0;0;0;1672;-1672
06/01/2024 14:30;1704551400000;06/01/2024 14:45;59;kWh;0;0;0;0;0;0
06/01/2024 14:45;1704552300000;06/01/2024 15:00;60;kWh;-1;289;0;0;290;288
06/01/2024 15:00;1704553200000;06/01/2024 15:15;61;kWh;0;12395;0;0;12395;12395
06/01/2024 15:15;1704554100000;06/01/2024 15:30;62;kWh;0;11857;0;0;11857;11857
06/01/2024 15:30;1704555000000;06/01/2024 15:45;63;kWh;0;21422;0;0;21422;21422
06/01/2024 15:45;1704555900000;06/01/2024 16:00;64;kWh;0;15324;0;0;15324;15324
06/01/2024 16:00;1704556800000;06/01/2024 16:15;65;kWh;0;2350;0;0;2350;2350
06/01/2024 16:15;1704557700000;06/01/2024 16:30;66;kWh;0;2257;0;0;2257;2257
06/01/2024 16:30;1704558600000;06/01/2024 16:45;67;kWh;0;33464;0;0;33464;33464
06/01/2024 16:45;1704559500000;06/01/2024 17:00;68;kWh;0;59513;0;0;59513;59513
06/01/2024 17:00;1704560400000;06/01/2024 17:15;69;kWh;0;20181;0;0;20181;20181
06/01/2024 17:15;1704561300000;06/01/2024 17:30;70;kWh;0;22860;0;0;22860;22860
06/01/2024 17:30;1704562200000;06/01/2024 17:45;71;kWh;0;45445;0;0;45445;45445
06/01/2024 17:45;1704563100000;06/01/2024 18:00;72;kWh;0;36335;0;0;36335;36335
06/01/2024 18:00;1704564000000;06/01/2024 18:15;73;kWh;0;5711;0;0;5711;5711
06/01/2024 18:15;1704564900000;06/01/2024 18:30;74;kWh;0;9432;0;0;9432;9432
06/01/2024 18:30;1704565800000;06/01/2024 18:45;75;kWh;0;4756;0;0;4756;4756
06/01/2024 18:45;1704566700000;06/01/2024 19:00;76;kWh;0;18;0;0;18;18
06/01/2024 19:00;1704567600000;06/01/2024 19:15;77;kWh;0;1072;0;0;1072;1072
06/01/2024 19:15;1704568500000;06/01/2024 19:30;78;kWh;0;517;0;0;517;517
06/01/2024 19:30;1704569400000;06/01/2024 19:45;79;kWh;0;6409;0;0;6409;6409
06/01/2024 19:45;1704570300000;06/01/2024 20:00;80;kWh;0;1005;0;0;1005;1005
06/01/2024 20:00;1704571200000;06/01/2024 20:15;81;kWh;0;13332;0;0;13332;13332
